brand,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price
Maruti,4,72312,Dealer,Diesel,Manual,24.3,1248,88.5,5,794570.25
Maruti,7,43932,Dealer,Petrol,Manual,20.51,998,67.04,5,328144.97
Kia,1,8000,Dealer,Petrol,Manual,16.8,1497,113.4,5,1253956.1
Maruti,3,19000,Dealer,Petrol,Manual,21.21,1197,81.8,5,639106.75
Hyundai,6,45000,Individual,Petrol,Manual,18.9,1197,82.0,5,420787.4
Maruti,9,43500,Individual,Diesel,Manual,19.3,1248,73.9,5,388573.5
Skoda,3,63500,Dealer,Diesel,Automatic,19.5,1968,141.0,5,1960587.5
Toyota,8,170000,Individual,Diesel,Manual,12.99,2494,100.6,7,766096.44
Honda,5,37000,Dealer,Petrol,Automatic,19.0,1199,88.7,5,612536.9
Honda,7,45000,Dealer,Petrol,Manual,17.8,1497,117.3,5,535369.25
Honda,7,171000,Individual,Diesel,Manual,25.1,1498,98.6,5,538554.44
Hyundai,10,80000,Dealer,Petrol,Manual,18.5,1197,80.0,5,301207.12
Maruti,9,56000,Dealer,Petrol,Manual,15.37,1196,73.0,7,247949.47
Hyundai,10,70000,Individual,Petrol,Manual,17.92,1086,62.1,5,197332.38
Toyota,4,30000,Individual,Diesel,Manual,13.68,2393,147.8,7,1778431.6
Hyundai,9,72000,Dealer,Petrol,Manual,20.36,1197,78.9,5,282617.5
Volkswagen,8,72600,Individual,Diesel,Manual,20.54,1598,103.6,5,398894.9
Maruti,2,23414,Trustmark Dealer,Petrol,Manual,22.0,1197,81.8,5,595876.0
Hyundai,12,50000,Individual,Petrol,Manual,17.0,1197,80.0,5,268655.1
BMW,8,24000,Dealer,Diesel,Automatic,9.52,2993,313.0,4,3818195.2
Volkswagen,10,164000,Individual,Diesel,Manual,20.54,1598,103.6,5,316785.16
Hyundai,9,37590,Dealer,Petrol,Automatic,16.95,1197,78.9,5,352296.44
Hyundai,8,37200,Dealer,Petrol,Manual,19.81,1086,68.05,5,296665.16
Mahindra,1,40000,Individual,Diesel,Manual,16.5,1493,70.0,7,816155.1
Ford,6,90000,Individual,Diesel,Manual,22.77,1498,98.59,5,588434.75
Hyundai,6,64000,Dealer,Diesel,Automatic,17.01,1582,126.2,5,872275.4
BMW,8,63000,Dealer,Diesel,Automatic,14.49,2993,258.0,5,2240896.2
Ford,5,72000,Dealer,Diesel,Manual,22.77,1498,98.59,5,676472.94
Honda,6,73000,Dealer,Petrol,Manual,18.0,1198,86.7,5,438848.12
Maruti,2,15000,Individual,Petrol,Manual,22.0,1197,81.8,5,601480.94
Maruti,21,80000,Individual,Petrol,Manual,18.9,998,67.1,5,49909.156
Honda,4,43000,Dealer,Petrol,Manual,17.8,1497,117.3,5,799212.94
Audi,8,55000,Dealer,Diesel,Automatic,12.07,2967,241.4,7,2422423.0
Honda,7,89000,Dealer,Diesel,Manual,26.0,1498,98.6,5,546225.4
Maruti,7,35000,Individual,Petrol,Manual,22.74,796,47.3,5,234691.55
Maruti,9,57000,Individual,Petrol,Manual,19.7,796,46.3,5,181617.39
Ford,8,57642,Dealer,Diesel,Manual,20.0,1399,68.05,5,276021.16
Hyundai,10,71000,Dealer,Diesel,Manual,22.54,1396,88.76,5,347411.6
Honda,8,58000,Dealer,Diesel,Manual,25.8,1498,98.6,5,371608.8
Maruti,5,28582,Dealer,Petrol,Manual,21.4,1197,83.1,5,561083.1
Maruti,4,14400,Individual,Petrol,Manual,23.95,998,67.05,5,336824.3
Toyota,4,64000,Dealer,Diesel,Automatic,12.9,2755,174.5,7,2621458.0
Audi,2,14000,Dealer,Diesel,Automatic,14.75,2967,245.0,7,6231372.0
Maruti,7,74100,Dealer,Diesel,Manual,25.2,1248,74.0,5,463554.5
Skoda,9,80000,Individual,Petrol,Manual,15.0,1598,103.5,5,350157.1
Mahindra,7,110000,Individual,Diesel,Manual,15.1,2179,140.0,7,753075.7
Skoda,3,17000,Dealer,Petrol,Manual,15.0,1598,103.5,5,821611.6
Hyundai,8,191542,Dealer,Diesel,Manual,21.9,1396,88.76,5,339925.12
Maruti,9,60000,Individual,Petrol,Manual,17.5,1298,85.8,5,371116.16
Hyundai,7,41000,Dealer,Petrol,Manual,17.01,1591,121.3,5,527952.0
Hyundai,6,57700,Individual,Petrol,Manual,18.6,1197,81.83,5,480009.84
Mercedes-Benz,5,44000,Dealer,Diesel,Automatic,19.27,2143,167.62,5,2500780.5
Honda,4,14000,Dealer,Petrol,Automatic,18.2,1199,88.7,5,680661.8
Hyundai,6,40000,Dealer,Petrol,Manual,17.43,1396,105.5,5,563215.75
Maruti,8,70000,Individual,Diesel,Manual,23.4,1248,74.0,5,422149.2
Tata,4,15000,Individual,Petrol,Manual,23.84,1199,84.0,5,453295.4
Ford,2,11800,Individual,Petrol,Manual,17.0,1497,121.31,5,930847.4
Hyundai,4,49000,Dealer,Petrol,Automatic,13.0,1591,121.3,5,1114720.5
Ford,5,25780,Dealer,Petrol,Manual,18.16,1196,86.8,5,476392.47
Maruti,8,43000,Dealer,Petrol,Automatic,17.4,1197,85.8,5,436202.28
Mahindra,5,11800,Dealer,Diesel,Manual,25.32,1198,77.0,5,474049.84
Maruti,2,11000,Dealer,Petrol,Automatic,20.89,1197,81.8,5,603516.7
Maruti,3,49000,Dealer,CNG,Manual,17.5,1373,80.46,7,834109.3
Jaguar,9,73001,Dealer,Diesel,Automatic,14.74,2993,270.9,5,1486309.2
Renault,6,19000,Dealer,Petrol,Manual,20.71,799,53.26,5,310913.16
Skoda,6,67000,Dealer,Diesel,Manual,21.14,1498,103.52,5,518039.28
Hyundai,6,78000,Dealer,Petrol,Manual,18.9,1197,82.0,5,452363.03
Hyundai,8,20000,Individual,Petrol,Manual,18.5,1197,82.85,5,408438.97
Datsun,3,30000,Individual,Petrol,Manual,22.5,999,67.0,5,301434.12
Maruti,4,19000,Dealer,Petrol,Automatic,20.51,998,67.0,5,452689.75
Hyundai,3,25000,Individual,Diesel,Manual,21.19,1396,88.73,5,797727.25
Volkswagen,7,71000,Dealer,Petrol,Manual,16.47,1198,74.0,5,424794.44
Maruti,5,42000,Dealer,CNG,Manual,33.44,796,40.3,4,276586.38
Volkswagen,9,79349,Dealer,Diesel,Manual,20.54,1598,103.6,5,435043.22
Maruti,5,20675,Dealer,Petrol,Manual,23.1,998,67.04,5,398836.3
Tata,9,100000,Individual,Diesel,Manual,11.57,2179,138.1,7,319622.84
Mercedes-Benz,9,72000,Dealer,Diesel,Automatic,10.0,2148,170.0,5,1077899.6
Hyundai,13,73000,Individual,Diesel,Manual,16.8,1493,110.0,5,241914.6
Volkswagen,5,63000,Dealer,Diesel,Manual,20.14,1498,88.0,5,578112.06
Ford,2,18000,Dealer,Petrol,Manual,15.9,1496,120.69,5,956172.56
Hyundai,4,64000,Dealer,Diesel,Automatic,16.38,1995,183.0,5,1792173.2
Hyundai,5,30000,Individual,Petrol,Manual,18.9,1197,82.0,5,445076.34
Honda,4,44316,Dealer,Petrol,Manual,17.0,1497,118.0,5,828305.2
BMW,7,66000,Dealer,Diesel,Automatic,18.56,1995,190.0,5,2240347.2
Hyundai,4,32212,Dealer,Petrol,Manual,18.9,1197,81.86,5,515318.38
Maruti,11,57000,Dealer,Petrol,Manual,16.1,1298,88.2,5,261876.89
Maruti,8,44400,Dealer,Petrol,Manual,21.79,998,67.05,5,291430.84
Datsun,5,33350,Individual,Petrol,Manual,19.44,1198,67.0,7,365493.9
Hyundai,4,22000,Dealer,Petrol,Manual,18.9,1197,81.86,5,528735.56
Mahindra,8,91000,Dealer,Diesel,Manual,16.0,2179,140.0,7,742347.7
Mahindra,4,54212,Dealer,Diesel,Manual,16.0,2179,140.0,7,1259726.2
Maruti,5,38000,Individual,Diesel,Manual,25.2,1248,74.0,5,591529.9
Honda,6,35000,Dealer,Petrol,Manual,17.4,1497,117.6,5,668514.0
Maruti,4,59000,Dealer,Diesel,Manual,28.4,1248,74.0,5,640835.8
Hyundai,5,50507,Dealer,Petrol,Manual,18.6,1197,81.83,5,563673.56
Maruti,8,30000,Dealer,Petrol,Manual,23.95,998,67.05,5,266263.56
Maruti,8,42000,Dealer,Petrol,Manual,20.92,998,67.1,5,252447.11
Skoda,5,22500,Individual,Diesel,Manual,21.14,1498,103.52,5,674847.9
Maruti,15,60000,Individual,Petrol,Manual,14.0,1061,64.0,5,110610.68
Honda,4,44897,Dealer,Petrol,Automatic,18.0,1497,117.6,5,943241.94
Volkswagen,6,50000,Dealer,Diesel,Manual,22.27,1498,108.6,5,563821.4
Maruti,2,20000,Individual,Petrol,Manual,20.89,1197,81.8,5,534644.75
Maruti,5,18540,Dealer,Petrol,Automatic,23.1,998,67.04,5,465916.34
Maruti,10,35000,Individual,Petrol,Manual,20.92,998,67.1,5,218455.05
Hyundai,5,14000,Individual,Petrol,Manual,18.9,1197,82.0,5,454165.16
Honda,3,40000,Individual,Diesel,Manual,25.5,1498,98.6,5,841123.7
Ford,5,62131,Dealer,Diesel,Manual,21.7,1498,98.96,5,638931.25
Toyota,4,40000,Individual,Diesel,Manual,14.24,2755,174.5,7,2644536.5
Renault,3,20000,Dealer,Petrol,Manual,25.17,799,53.3,5,354937.66
Ford,4,40000,Individual,Petrol,Manual,15.85,1499,110.4,5,737264.3
Maruti,5,62000,Dealer,Petrol,Automatic,23.1,998,67.04,5,459280.4
Volkswagen,4,55000,Dealer,Petrol,Manual,16.2,1199,74.0,5,580631.6
Maruti,2,40000,Individual,Petrol,Manual,21.79,998,67.05,5,432081.88
Datsun,3,25000,Individual,Petrol,Manual,22.7,799,53.64,5,253375.23
Hyundai,7,45000,Dealer,Petrol,Manual,17.43,1396,105.5,5,487094.38
Maruti,9,48475,Dealer,Diesel,Manual,20.77,1248,88.8,7,527819.1
Mercedes-Benz,2,18000,Dealer,Petrol,Automatic,7.81,2996,362.07,5,9696952.0
Hyundai,8,63000,Dealer,Diesel,Manual,21.9,1396,88.76,5,403259.53
Mahindra,9,130000,Dealer,Diesel,Manual,15.1,2179,140.0,7,660683.4
Hyundai,4,30000,Individual,Petrol,Manual,18.6,1197,81.83,5,601242.4
Honda,2,16000,Individual,Petrol,Manual,19.5,1199,88.76,5,683920.44
Maruti,6,60000,Individual,Petrol,Manual,20.51,998,67.06,5,325604.06
Honda,6,53000,Dealer,Diesel,Manual,26.0,1498,98.6,5,624820.6
Toyota,9,105000,Dealer,Diesel,Manual,12.8,2494,102.0,7,746554.9
BMW,10,210000,Dealer,Diesel,Automatic,17.05,1995,184.0,5,819267.44
Hyundai,5,50000,Individual,Diesel,Manual,22.54,1396,88.73,5,623707.4
Mahindra,9,75000,Dealer,Diesel,Manual,15.96,2523,62.1,7,441687.72
Maruti,12,98206,Dealer,Diesel,Manual,17.8,1248,75.0,5,312974.47
Maruti,3,83000,Dealer,Diesel,Manual,27.39,1248,74.0,5,650023.06
Maruti,7,41600,Dealer,Petrol,Manual,15.37,1196,73.0,7,296058.62
Honda,3,40000,Individual,Petrol,Manual,17.5,1199,88.7,5,712255.56
Skoda,6,41000,Dealer,Diesel,Automatic,19.3,1968,141.0,5,1176260.6
Maruti,7,30000,Individual,Petrol,Manual,15.37,1196,73.0,5,292887.78
Maruti,5,39500,Dealer,Diesel,Manual,27.62,793,47.0,5,430372.3
Ford,5,40000,Dealer,Petrol,Automatic,15.63,1499,110.4,5,724691.44
Toyota,6,35000,Individual,Diesel,Manual,12.99,2494,100.6,7,1080390.1
Audi,5,30000,Dealer,Petrol,Automatic,17.84,1395,147.51,5,2090901.4
Maruti,15,75000,Dealer,Petrol,Manual,19.7,796,46.3,5,115089.695
Honda,11,65000,Dealer,Petrol,Manual,17.0,1497,118.0,5,309818.0
Maruti,4,20700,Dealer,CNG,Manual,33.44,796,40.3,4,347619.38
Honda,7,54000,Dealer,Diesel,Manual,26.0,1498,98.6,5,545328.0
Renault,4,36000,Dealer,Petrol,Manual,25.17,799,53.3,5,313430.6
Honda,5,14000,Individual,Petrol,Automatic,18.0,1497,117.3,5,869079.4
Maruti,3,47588,Dealer,Diesel,Manual,24.3,1248,88.5,5,860103.56
Ford,6,60000,Individual,Diesel,Manual,22.77,1498,98.59,5,611202.94
Renault,7,185000,Individual,Diesel,Manual,20.45,1461,83.8,5,441520.94
Maruti,7,55000,Dealer,Petrol,Automatic,23.1,998,67.04,5,397695.72
Maruti,4,60000,Individual,Diesel,Manual,24.52,1248,88.5,7,844403.6
Hyundai,4,54000,Dealer,Petrol,Manual,18.6,1197,81.83,5,615170.6
Maruti,12,60000,Dealer,Petrol,Manual,21.79,998,67.05,5,153616.6
MG,1,1000,Dealer,Petrol,Manual,15.81,1451,141.0,5,1536227.0
Hyundai,3,35000,Individual,Diesel,Manual,22.54,1396,88.73,5,774196.06
Maruti,1,2200,Dealer,Petrol,Manual,24.7,796,47.3,5,344682.7
Toyota,10,129238,Dealer,Diesel,Manual,12.8,2494,102.0,7,726444.9
Maruti,7,55000,Dealer,Petrol,Manual,20.85,1197,83.14,5,452954.03
Jaguar,8,79000,Dealer,Diesel,Automatic,14.74,2993,270.9,5,2279787.2
Ford,7,65554,Dealer,Diesel,Manual,22.7,1498,89.84,5,525655.06
Skoda,7,79000,Dealer,Diesel,Automatic,19.3,1968,141.0,5,1165120.8
Toyota,7,30000,Individual,Diesel,Manual,12.99,2494,100.6,7,1010815.7
Honda,6,65000,Dealer,Diesel,Manual,26.0,1498,98.6,5,602668.94
Maruti,14,51012,Dealer,LPG,Manual,26.2,998,58.2,5,169891.0
Volkswagen,6,39000,Dealer,Petrol,Automatic,17.21,1197,103.6,5,651455.4
BMW,3,44000,Dealer,Diesel,Automatic,22.69,1995,190.0,5,3371011.0
Hyundai,11,54886,Dealer,Petrol,Manual,20.36,1197,78.9,5,256776.7
BMW,5,76000,Dealer,Diesel,Automatic,22.69,1995,190.0,5,2643986.8
Tata,2,21655,Dealer,Diesel,Manual,17.0,1956,138.1,5,1576709.2
Maruti,3,35000,Dealer,Diesel,Manual,24.3,1248,88.5,5,889936.0
BMW,4,30000,Individual,Diesel,Automatic,20.68,1995,188.0,5,2744041.0
Maruti,3,30000,Individual,Diesel,Manual,25.47,1248,88.5,7,888706.2
Land Rover,8,80000,Dealer,Diesel,Automatic,12.39,2179,147.51,5,1312678.0
Maruti,2,13500,Individual,Petrol,Manual,21.01,1197,81.8,5,632471.06
Volkswagen,3,16000,Dealer,Petrol,Automatic,17.21,1197,103.5,5,824138.5
Skoda,7,20353,Dealer,Diesel,Manual,20.5,1598,103.5,5,453470.53
Hyundai,8,100000,Individual,Diesel,Manual,22.32,1582,126.32,5,485609.7
Land Rover,3,38000,Dealer,Diesel,Automatic,18.0,2993,255.0,7,4173773.5
Bentley,10,30000,Dealer,Petrol,Automatic,8.6,5998,552.0,4,7770926.0
Maruti,4,120000,Individual,CNG,Manual,19.0,1197,85.8,5,412370.47
Maruti,5,70000,Individual,Diesel,Manual,25.2,1248,74.0,5,534028.7
Hyundai,8,39000,Dealer,Petrol,Manual,17.92,1086,62.1,5,264079.62
Mercedes-Benz,9,67000,Dealer,Petrol,Automatic,11.74,1796,186.0,5,1050694.1
Honda,4,36000,Dealer,Petrol,Manual,17.5,1199,88.7,5,685534.06
Maruti,4,26000,Dealer,Petrol,Manual,21.01,1197,81.8,5,624475.1
Maruti,4,29000,Dealer,Petrol,Manual,20.89,1197,81.8,5,500537.5
Maruti,4,67000,Dealer,Diesel,Manual,28.09,1248,88.5,5,748959.56
Maruti,4,3700,Dealer,Petrol,Automatic,21.21,1197,81.8,5,683938.06
Ford,9,46573,Dealer,Petrol,Manual,15.6,1196,70.0,5,257038.36
Hyundai,2,6258,Dealer,Petrol,Automatic,17.4,1197,81.86,5,821352.3
Maruti,4,32334,Dealer,Petrol,Automatic,20.89,1197,81.8,5,547647.75
Maruti,8,64000,Individual,Petrol,Manual,19.1,1197,85.8,5,380687.66
Maruti,6,40000,Individual,Petrol,Manual,20.51,998,67.04,5,345232.75
Skoda,11,59000,Dealer,Diesel,Automatic,17.2,1968,138.03,5,535050.75
Hyundai,5,37000,Dealer,Petrol,Automatic,13.0,1591,121.3,5,964560.1
Hyundai,5,110000,Individual,Diesel,Manual,21.38,1396,88.7,5,778708.56
Renault,4,35000,Individual,Petrol,Automatic,24.04,999,67.0,5,349082.12
Maruti,5,32903,Dealer,Petrol,Manual,23.95,998,67.05,5,325084.66
Maruti,8,60000,Dealer,Diesel,Manual,20.77,1248,88.8,7,584529.6
Maruti,6,35330,Dealer,Diesel,Manual,27.62,793,47.0,5,457731.16
Hyundai,7,65706,Dealer,Petrol,Manual,17.01,1591,121.3,5,517458.62
Maruti,3,15000,Dealer,Petrol,Automatic,21.4,1197,83.1,5,722974.6
Hyundai,10,111000,Dealer,Diesel,Manual,23.0,1396,90.0,5,364520.97
Maruti,7,90000,Individual,Diesel,Manual,23.4,1248,74.0,5,461676.8
Renault,6,120000,Individual,Diesel,Manual,20.45,1461,83.8,5,560598.5
Skoda,8,42000,Dealer,Petrol,Manual,15.0,1598,103.5,5,380568.25
Hyundai,9,66657,Dealer,Diesel,Manual,22.32,1582,126.32,5,469337.34
Maruti,10,39513,Dealer,Petrol,Manual,23.95,998,67.05,5,221438.4
Maruti,10,11266,Dealer,Petrol,Manual,20.92,998,67.1,5,212486.77
Renault,5,28842,Dealer,Petrol,Manual,25.17,799,53.3,5,314545.1
Honda,6,25720,Dealer,Petrol,Manual,17.8,1497,117.3,5,640691.0
Honda,12,67500,Dealer,Petrol,Automatic,16.8,1497,118.0,5,303791.06
Maruti,4,50000,Dealer,Diesel,Manual,19.3,1248,73.9,5,616760.25
Maruti,4,50000,Individual,Petrol,Manual,20.73,1373,91.1,5,733610.2
Maruti,3,5000,Individual,Petrol,Manual,21.01,1197,81.8,5,628638.1
Hyundai,4,40000,Individual,Petrol,Manual,17.0,1197,81.86,5,593294.25
Mercedes-Benz,10,59000,Dealer,Diesel,Automatic,14.94,2143,204.0,5,981804.7
Maruti,6,100000,Dealer,CNG,Manual,22.8,1373,80.9,7,643718.4
Hyundai,7,67500,Dealer,Diesel,Manual,22.32,1582,126.32,5,539246.75
Tata,10,35000,Individual,Diesel,Manual,13.93,2179,138.0,7,469654.34
Maruti,14,46000,Individual,Petrol,Manual,19.7,796,46.3,5,104686.49
Maruti,8,120000,Individual,Diesel,Manual,20.77,1248,88.8,7,558722.44
Honda,11,70000,Dealer,Petrol,Manual,17.0,1497,118.0,5,309818.0
Hyundai,2,35000,Individual,Diesel,Manual,23.7,1396,88.76,5,883288.4
Honda,6,190000,Individual,Diesel,Manual,25.8,1498,98.6,5,350725.9
Maruti,3,26000,Individual,Petrol,Manual,22.0,1197,81.8,5,591008.9
Maruti,15,124000,Individual,Petrol,Manual,19.7,796,46.3,5,96164.266
Tata,5,29035,Dealer,Petrol,Manual,23.84,1199,84.0,5,371604.56
Hyundai,4,30000,Individual,Petrol,Manual,15.29,1591,121.3,5,907635.56
Skoda,5,80000,Individual,Diesel,Manual,21.13,1498,108.6,5,657951.3
Maruti,5,35000,Individual,Diesel,Manual,28.09,1248,88.5,5,702119.75
Maruti,19,123500,Individual,Petrol,Manual,17.3,1061,64.0,5,75512.09
Honda,2,21100,Dealer,Petrol,Automatic,18.1,1199,88.7,5,749250.3
Volkswagen,8,90000,Individual,Diesel,Manual,22.07,1199,73.9,5,295678.84
Honda,3,17843,Dealer,Petrol,Automatic,17.1,1199,88.51,5,781944.25
Maruti,6,79000,Dealer,Diesel,Manual,19.3,1248,73.9,5,554150.8
Maruti,3,120000,Individual,Diesel,Manual,28.4,1248,74.02,5,634182.8
Mahindra,8,105000,Dealer,Diesel,Manual,16.0,2179,140.0,7,721849.6
Maruti,6,40000,Dealer,Petrol,Manual,21.63,998,67.04,5,367475.62
Mahindra,12,178000,Individual,Diesel,Manual,12.05,2179,120.0,7,323078.2
Maruti,5,52000,Dealer,Diesel,Manual,28.4,1248,74.02,5,543583.4
Mahindra,7,155000,Individual,Diesel,Manual,12.05,2179,120.0,8,637959.5
Maruti,3,9600,Dealer,Petrol,Automatic,19.56,1197,81.8,5,711002.06
Maruti,3,38000,Dealer,Petrol,Manual,22.74,796,47.3,5,305421.62
Honda,12,100000,Individual,Petrol,Manual,17.0,1497,118.0,5,290988.72
Volvo,2,25500,Dealer,Diesel,Automatic,17.2,1969,235.0,7,6833571.0
Skoda,6,47000,Dealer,Petrol,Manual,15.0,1598,103.5,5,552737.4
Maruti,5,35000,Individual,Petrol,Manual,20.4,1197,81.8,5,437366.12
Maruti,13,110000,Individual,Diesel,Manual,17.8,1248,75.0,5,226634.12
Maruti,5,70000,Individual,Diesel,Manual,27.39,1248,74.0,5,551725.7
Toyota,6,192000,Dealer,Diesel,Manual,12.99,2494,100.6,8,1116020.4
Hyundai,8,47876,Dealer,Diesel,Manual,25.0,1493,113.42,5,500142.88
Maruti,8,68450,Dealer,Petrol,Manual,22.74,796,47.3,5,242244.5
Toyota,5,18000,Dealer,Petrol,Manual,11.25,2694,163.7,7,1519979.6
Maruti,5,39000,Dealer,Diesel,Manual,28.09,1248,88.5,5,670601.44
Toyota,3,60000,Individual,Diesel,Automatic,12.9,2755,174.5,7,2998350.8
Maruti,5,66000,Dealer,Diesel,Manual,25.2,1248,74.0,5,541920.8
Toyota,8,110000,Individual,Diesel,Manual,13.0,2982,168.5,7,1308593.2
Maruti,8,50418,Dealer,Petrol,Manual,22.74,796,47.3,5,243645.08
Mahindra,8,45000,Dealer,Diesel,Manual,16.55,2498,105.0,7,541678.0
Honda,6,48000,Dealer,Diesel,Manual,25.8,1498,98.6,5,453899.75
Maruti,1,5000,Individual,Petrol,Manual,21.21,1197,81.8,5,650679.25
Hyundai,4,39000,Dealer,Diesel,Manual,24.0,1120,70.0,5,474800.9
Ford,10,60000,Individual,Diesel,Manual,20.0,1399,68.0,5,234462.25
BMW,6,55000,Dealer,Diesel,Automatic,19.59,1995,187.74,5,2446239.8
Tata,3,38000,Individual,Petrol,Manual,23.84,1199,84.0,5,417915.53
Maruti,4,43000,Dealer,CNG,Manual,26.2,998,58.2,5,391767.56
Maruti,3,70000,Individual,Petrol,Manual,22.0,1197,81.8,5,557466.9
Audi,8,83000,Dealer,Diesel,Automatic,17.68,1968,174.33,5,1735404.5
Hyundai,4,15000,Individual,Petrol,Automatic,15.74,1591,121.3,5,1021586.44
Mahindra,6,15000,Individual,Diesel,Manual,15.1,2179,140.0,7,960659.5
Volvo,3,33000,Dealer,Diesel,Automatic,17.2,1969,235.0,7,5549447.5
Maruti,10,58000,Dealer,CNG,Manual,20.88,1196,61.7,5,250217.77
Tata,3,63000,Individual,Diesel,Manual,27.28,1047,69.0,5,389411.53
Maruti,2,10000,Individual,Petrol,Manual,23.95,998,67.05,5,371559.2
Maruti,7,74000,Dealer,Diesel,Manual,23.4,1248,74.0,5,490357.9
Honda,12,75000,Dealer,Petrol,Manual,16.9,1497,100.0,5,279241.78
Maruti,3,62000,Dealer,Diesel,Manual,24.3,1248,88.5,5,875165.94
Maruti,6,32000,Dealer,Petrol,Manual,22.74,796,47.3,5,266887.44
Volkswagen,6,7000,Dealer,Petrol,Manual,16.47,1198,74.0,5,560764.25
Datsun,6,110000,Individual,Petrol,Manual,19.44,1198,67.0,7,286075.2
Mahindra,3,21000,Dealer,Diesel,Manual,15.1,2179,152.87,7,1472287.8
Maruti,4,65000,Dealer,Diesel,Manual,24.52,1248,88.5,7,832160.3
Ford,4,59819,Dealer,Petrol,Manual,18.16,1196,86.8,5,508409.66
Honda,6,59962,Dealer,Petrol,Manual,18.0,1198,86.7,5,439059.1
Toyota,5,87000,Dealer,Petrol,Automatic,19.16,2494,158.2,5,1883857.2
Skoda,6,115000,Dealer,Diesel,Automatic,19.3,1968,141.0,5,1106082.6
Hyundai,3,68729,Dealer,Petrol,Manual,18.6,1197,81.83,5,618386.4
Honda,4,26026,Dealer,Petrol,Manual,18.2,1199,88.7,5,634021.3
Maruti,3,21000,Dealer,Petrol,Manual,21.01,1197,81.8,5,671204.75
Ford,3,29100,Dealer,Diesel,Manual,21.7,1498,98.96,5,881958.44
Honda,7,50000,Individual,Diesel,Manual,25.8,1498,98.6,5,382095.62
Toyota,9,86000,Individual,Diesel,Manual,12.55,2982,168.5,7,1268981.8
Maruti,13,78000,Dealer,Petrol,Manual,17.5,1298,85.8,5,250084.17
Maruti,6,70000,Individual,Diesel,Manual,26.59,1248,74.0,5,518060.53
Toyota,5,75000,Dealer,Petrol,Automatic,19.16,2487,214.5,5,2000572.6
Hyundai,10,29800,Dealer,Diesel,Manual,16.2,1493,110.0,5,349973.12
Tata,2,16876,Individual,Petrol,Manual,23.84,1199,84.0,5,505581.6
Maruti,7,70000,Individual,Petrol,Manual,18.6,1197,85.8,5,388757.34
Maruti,10,59455,Dealer,Petrol,Manual,19.7,796,46.3,5,182801.62
Toyota,4,40004,Dealer,Diesel,Manual,13.68,2393,147.8,8,1669861.5
Mercedes-Benz,6,38000,Dealer,Diesel,Automatic,19.27,2143,170.0,5,2112721.5
Maruti,7,35000,Individual,Petrol,Manual,22.74,796,47.3,5,234691.55
Maruti,9,65000,Dealer,Petrol,Manual,15.37,1196,73.0,5,254996.48
Maruti,3,48000,Dealer,Diesel,Manual,27.39,1248,74.0,5,715441.56
Maruti,3,26000,Dealer,Petrol,Automatic,22.0,1197,81.8,5,668096.56
Maruti,5,70000,Individual,Diesel,Manual,26.59,1248,74.0,5,552276.3
Renault,6,70000,Individual,Diesel,Manual,19.01,1461,108.45,5,591762.4
Mahindra,9,67000,Dealer,Diesel,Manual,15.1,2179,140.0,7,602743.6
Maruti,6,43000,Dealer,Petrol,Manual,22.0,1197,81.8,5,484829.03
Volkswagen,7,79000,Dealer,Diesel,Manual,22.07,1199,73.9,5,406167.78
Ford,6,36490,Dealer,Diesel,Manual,21.7,1498,98.96,5,599157.7
Maruti,15,43000,Individual,Petrol,Manual,15.4,1590,94.0,5,135130.8
Hyundai,11,110000,Individual,Diesel,Manual,23.0,1396,90.0,5,266796.3
Maruti,6,18650,Dealer,Petrol,Manual,21.5,1197,81.8,5,488155.12
Ford,4,36000,Dealer,Diesel,Manual,25.83,1498,99.0,5,599016.56
Honda,6,72000,Dealer,Diesel,Manual,25.8,1498,98.6,5,441820.84
Tata,3,28000,Individual,Petrol,Automatic,23.84,1199,83.83,5,504830.0
Maruti,3,7377,Dealer,Petrol,Automatic,23.95,998,67.1,5,398236.56
Honda,6,48000,Dealer,Diesel,Manual,26.0,1498,98.6,5,615862.1
Hyundai,3,12000,Dealer,Petrol,Automatic,17.4,1197,81.86,5,811427.94
Maruti,3,33000,Dealer,Petrol,Manual,21.21,1197,81.8,5,614423.06
Maruti,6,20000,Individual,Petrol,Manual,21.4,1197,83.1,5,527475.94
Hyundai,9,60000,Individual,Diesel,Manual,22.32,1582,126.32,5,472544.06
Volkswagen,8,123000,Individual,Petrol,Manual,16.47,1198,73.9,5,278692.12
Ford,5,52214,Dealer,Diesel,Manual,23.0,1498,98.96,5,676177.56
Maruti,5,20673,Dealer,Petrol,Manual,18.9,998,67.1,5,380908.47
Mahindra,4,80000,Individual,Diesel,Automatic,16.0,2179,140.0,7,1245849.4
Honda,1,2000,Dealer,Petrol,Manual,17.8,1498,119.35,5,1028201.56
Hyundai,8,90000,Individual,Diesel,Manual,22.7,1582,126.24,5,621508.06
Honda,4,85000,Individual,Petrol,Manual,17.8,1198,86.7,5,473631.84
Hyundai,5,38000,Dealer,Petrol,Automatic,13.0,1591,121.3,5,949233.9
Skoda,6,35000,Individual,Petrol,Automatic,14.3,1598,103.52,5,628900.2
Tata,8,120000,Individual,Diesel,Manual,14.0,2179,138.1,7,464666.78
Maruti,3,24000,Dealer,Petrol,Manual,21.63,998,67.04,5,470629.53
